id,time,y
13,36,155.23669
13,41,163.99074
13,46,171.75264
14,1,88.67909
14,6,93.20498
14,11,97.08929
14,16,101.3499
14,21,109.22553
14,26,113.15135
14,31,117.91103
14,36,123.94531
14,41,129.54339
14,46,134.65004
15,1,209.2347
15,6,217.04038
15,11,222.61064
15,16,229.66184
15,21,235.1355
15,26,242.46974
15,31,247.45437
15,36,254.58497
15,41,260.99775
15,46,266.95102
16,1,108.56131
16,6,115.38747
16,11,122.29363
16,16,128.84762
16,21,135.3088
16,26,141.13387
16,31,147.29877
16,36,153.40719
16,41,158.3343
16,46,166.76333
17,1,128.64205
17,6,136.99232
17,11,142.76926
17,16,149.67763
17,21,152.51361
17,26,158.13069
17,31,165.44478
17,36,169.50941
17,41,176.83729
17,46,179.81655
18,1,67.53278
18,6,71.89495
18,11,77.45451
18,16,84.25
18,21,89.17468
18,26,93.4141
18,31,100.94928
18,36,106.44571
18,41,111.44518
18,46,116.33615
19,1,225.15539
19,6,230.44175
19,11,235.67527
19,16,243.09817
19,21,247.47019
19,26,251.64199
19,31,256.80901
19,36,262.95261
19,41,270.06304
19,46,275.2397
20,1,130.8286
20,6,133.65886
20,11,138.08474
20,16,139.92873
20,21,143.55835
20,26,147.62404
20,31,151.63652
20,36,160.31965
20,41,161.61269
20,46,164.7278
21,1,211.37487
21,6,217.28391
21,11,223.15073
21,16,228.22097
21,21,234.25622
21,26,239.33179
21,31,245.62186
21,36,251.38726
21,41,256.19666
21,46,262.97749
22,1,117.32646
22,6,123.92584
22,11,126.90221
22,16,132.44508
22,21,137.97865
22,26,141.30987
22,31,144.69347
22,36,149.33777
22,41,155.45205
22,46,160.386
23,1,92.89816
23,6,97.45859
23,11,105.28648
23,16,111.4714
23,21,115.81282
23,26,122.80799
23,31,128.68916
23,36,135.72289
23,41,141.51555
23,46,147.12567
24,1,173.70009
24,6,179.0593
24,11,179.64262
24,16,183.83198
24,21,188.02414
24,26,191.17772
24,31,195.09673
24,36,198.89737
24,41,202.70509
24,46,203.38314
25,1,89.00435
25,6,96.88208
25,11,99.93215
25,16,107.33836
25,21,115.68409
25,26,121.16482
25,31,126.09144
25,36,134.1838
25,41,138.2037
25,46,146.94073
26,1,114.14874
26,6,121.15498
26,11,127.38987
26,16,134.3398
26,21,142.81765
26,26,148.74669
26,31,157.27419
26,36,165.25892
26,41,168.58291
26,46,176.54943
27,1,124.80913
27,6,131.30769
27,11,134.4945
27,16,137.19435
27,21,143.77185
27,26,149.29704
27,31,150.67291
27,36,155.66448
27,41,160.94187
27,46,165.2023
28,1,127.52276
28,6,136.20508
28,11,145.09727
28,16,151.35038
28,21,160.50622
28,26,170.84484
28,31,179.56436
28,36,185.01112
28,41,193.26481
28,46,201.79729
29,1,181.28166
29,6,188.38735
29,11,195.09577
29,16,201.87544
29,21,211.11222
29,26,216.45315
29,31,225.31383
29,36,231.30458
29,41,238.02164
29,46,245.52932
30,1,150.50839
30,6,158.63293
30,11,161.78407
30,16,169.26748
30,21,175.40317
30,26,179.41066
30,31,183.19603
30,36,190.72951
30,41,194.00964
30,46,201.38018
31,1,72.50333
31,6,77.9132
31,11,82.76184
31,16,90.68939
31,21,95.93279
31,26,102.71204
31,31,106.83724
31,36,113.65967
31,41,121.61411
31,46,127.06077
32,1,139.8767
32,6,144.0112
32,11,146.40739
32,16,151.04128
32,21,154.27996
32,26,159.87894
32,31,162.69697
32,36,167.28579
32,41,169.14073
32,46,172.43748
33,1,99.26925
33,6,102.38963
33,11,108.99356
33,16,111.00002
33,21,113.52078
33,26,118.71812
33,31,122.33115
33,36,126.87552
33,41,130.8243
33,46,135.21552
34,1,119.3942
34,6,122.56839
34,11,124.1457
34,16,127.43529
34,21,128.86124
34,26,131.54923
34,31,134.75571
34,36,137.96413
34,41,141.64571
34,46,144.7412
35,1,129.64111
35,6,135.52354
35,11,140.02172
35,16,146.77456
35,21,153.03615
35,26,158.46049
35,31,163.11222
35,36,169.28414
35,41,176.18624
35,46,180.01403
36,1,87.88811
36,6,89.56346
36,11,91.81771
36,16,94.09137
36,21,96.89409
36,26,99.45195
36,31,103.02356
36,36,102.43165
36,41,107.20882
36,46,109.87802
37,1,179.2119
37,6,183.26839
37,11,189.94492
37,16,193.29119
37,21,197.0515
37,26,205.32241
37,31,209.46452
37,36,212.32077
37,41,218.40128
37,46,224.8509
38,1,181.03124
38,6,183.64074
38,11,189.68896
38,16,193.98011
38,21,199.20274
38,26,201.79856
38,31,208.27508
38,36,210.5988
38,41,216.29106
38,46,222.09467
39,1,231.20747
39,6,237.90741
39,11,240.2346
39,16,243.75129
39,21,247.83835
39,26,252.8039
39,31,258.02601
39,36,261.3037
39,41,264.57558
39,46,269.8245
40,1,89.73312
40,6,96.19043
40,11,104.24626
40,16,110.95649
40,21,119.11931
40,26,125.3482
40,31,132.09648
40,36,139.74091
40,41,146.25981
40,46,154.93582
41,1,167.23087
41,6,170.23169
41,11,174.10255
41,16,177.8725
41,21,182.80039
41,26,189.33407
41,31,194.22921
41,36,195.50518
41,41,200.83049
41,46,205.98795
42,1,261.25645
42,6,267.30053
42,11,272.38986
42,16,278.23971
42,21,283.96934
42,26,291.64518
42,31,296.58027
42,36,302.72922
42,41,308.23533
42,46,317.12539
43,1,143.58875
43,6,148.63065
43,11,154.65233
43,16,158.74507
43,21,162.84613
43,26,172.04672
43,31,173.22545
43,36,181.3611
43,41,184.38071
43,46,188.82937
44,1,112.26984
44,6,116.1188
44,11,118.93677
44,16,123.00126
44,21,126.7639
44,26,130.77649
44,31,134.37941
44,36,135.68475
44,41,139.82356
44,46,144.7873
45,1,121.02277
45,6,126.74636
45,11,132.1773
45,16,135.79885
45,21,141.38847
45,26,145.23948
45,31,148.90503
45,36,152.01327
45,41,159.905
45,46,163.0139
46,1,153.45929
46,6,158.58427
46,11,168.2657
46,16,175.17297
46,21,182.17082
46,26,190.97342
46,31,199.03996
46,36,204.793
46,41,210.8797
46,46,218.19916
47,1,145.03725
47,6,148.71983
47,11,148.35313
47,16,148.48476
47,21,147.78873
47,26,148.66756
47,31,148.87192
47,36,150.71905
47,41,151.52455
47,46,150.82558
48,1,108.19006
48,6,117.46472
48,11,124.20995
48,16,135.05871
48,21,144.34735
48,26,153.67999
48,31,160.78441
48,36,170.69825
48,41,180.08242
48,46,189.12407
49,1,193.38634
49,6,199.45418
49,11,208.10736
49,16,215.12198
49,21,223.30818
49,26,229.14362
49,31,237.43648
49,36,245.83571
49,41,252.85307
49,46,259.11417
50,1,146.78352
50,6,148.77144
50,11,151.65509
50,16,154.60424
50,21,156.34274
50,26,158.41265
50,31,164.6309
50,36,164.54162
50,41,167.30969
50,46,169.23509
51,1,124.6926
51,6,131.1669
51,11,130.6517
51,16,135.36277
51,21,138.40571
51,26,143.00767
51,31,145.36218
51,36,146.79214
51,41,151.19254
51,46,155.443
52,1,98.84708
52,6,108.54912
52,11,115.08343
52,16,126.3136
52,21,136.48341
52,26,145.56285
52,31,152.43622
52,36,164.68571
52,41,171.85147
52,46,182.22902
53,1,132.58351
53,6,138.38656
53,11,143.84309
53,16,150.84752
53,21,155.65379
53,26,162.54895
53,31,168.01777
53,36,173.29204
53,41,178.8187
53,46,185.88178
54,1,124.77416
54,6,129.29505
54,11,133.17902
54,16,135.958
54,21,141.35483
54,26,145.51427
54,31,151.46236
54,36,155.57568
54,41,159.08387
54,46,163.49206
55,1,130.72747
55,6,136.14341
55,11,141.7127
55,16,145.0043
55,21,151.41036
55,26,154.49019
55,31,161.02293
55,36,166.06624
55,41,171.28917
55,46,174.20462
56,1,120.16261
56,6,125.61292
56,11,129.77271
56,16,136.58602
56,21,140.55538
56,26,146.767
56,31,152.44777
56,36,155.07771
56,41,160.89235
56,46,166.47907
57,1,111.07565
57,6,115.02422
57,11,121.1612
57,16,123.4727
57,21,128.68608
57,26,131.86077
57,31,136.70536
57,36,141.11243
57,41,146.54581
57,46,150.18038
58,1,129.40268
58,6,134.38378
58,11,138.59759
58,16,143.3289
58,21,148.62023
58,26,149.75824
58,31,155.04338
58,36,157.56659
58,41,163.73217
58,46,164.68942
59,1,91.01541
59,6,95.67574
59,11,98.2444
59,16,103.8965
59,21,108.9997
59,26,113.09901
59,31,117.57442
59,36,120.17149
59,41,125.91634
59,46,130.28404
60,1,136.43352
60,6,140.44987
60,11,147.12407
60,16,152.69344
60,21,157.3134
60,26,162.68883
60,31,167.55
60,36,174.50424
60,41,178.8172
60,46,183.23486
61,1,134.32801
61,6,134.53467
61,11,137.27029
61,16,137.5559
61,21,141.30995
61,26,143.58388
61,31,144.93253
61,36,145.6475
61,41,148.51663
61,46,151.19797
62,1,188.60718
62,6,191.87639
62,11,194.81714
62,16,199.6561
62,21,202.51146
62,26,205.40141
62,31,211.16069
62,36,212.07098
62,41,216.23419
62,46,220.32419
63,1,120.01267
63,6,122.33142
63,11,125.7581
63,16,128.29833
63,21,133.55168
63,26,135.72272
63,31,140.54163
63,36,143.02161
63,41,145.26967
63,46,151.51072
64,1,171.54685
64,6,173.36187
64,11,177.78968
64,16,182.33467
64,21,186.09702
64,26,189.96366
64,31,194.99299
64,36,197.53864
64,41,200.54765
64,46,206.18889
65,1,225.30049
65,6,228.66759
65,11,234.66935
65,16,236.85557
65,21,240.81085
65,26,242.64908
65,31,247.83576
65,36,252.2104
65,41,254.52812
65,46,258.78006
66,1,128.25535
66,6,134.87827
66,11,138.7867
66,16,142.67028
66,21,146.7259
66,26,148.95507
66,31,153.56941
66,36,156.32006
66,41,160.24171
66,46,163.35293
67,1,69.9878
67,6,77.58275
67,11,82.36695
67,16,86.92125
67,21,93.97879
67,26,99.73571
67,31,106.05037
67,36,113.28203
67,41,118.47668
67,46,123.73112
68,1,119.99638
68,6,128.2727
68,11,134.68833
68,16,139.93273
68,21,148.57454
68,26,156.64285
68,31,163.1023
68,36,170.50341
68,41,175.50906
68,46,185.68117
69,1,147.7876
69,6,155.93907
69,11,165.03263
69,16,170.38699
69,21,176.9882
69,26,185.73208
69,31,193.22666
69,36,199.22634
69,41,207.30727
69,46,214.81857
70,1,113.67832
70,6,118.09802
70,11,124.47598
70,16,129.14584
70,21,133.5091
70,26,138.54919
70,31,142.86585
70,36,146.85497
70,41,153.64822
70,46,157.79558
71,1,147.78682
71,6,153.03203
71,11,156.43204
71,16,162.28188
71,21,166.28537
71,26,170.7329
71,31,175.24014
71,36,177.97021
71,41,181.2776
71,46,187.11734
72,1,111.6774
72,6,116.16278
72,11,122.82644
72,16,124.94205
72,21,132.73838
72,26,136.49353
72,31,142.39528
72,36,145.21688
72,41,153.45279
72,46,159.1115
73,1,182.18033
73,6,188.54276
73,11,194.68582
73,16,198.89206
73,21,204.69303
73,26,212.51067
73,31,216.37115
73,36,220.09342
73,41,224.69878
73,46,232.29506
74,1,88.69012
74,6,92.99597
74,11,97.69378
74,16,101.76933
74,21,106.50299
74,26,112.31366
74,31,115.81435
74,36,118.95504
74,41,125.06833
74,46,127.83007
75,1,89.39623
75,6,92.5755
75,11,95.33267
75,16,98.31214
75,21,99.28492
75,26,101.24393
75,31,105.9639
75,36,106.69126
75,41,109.09979
75,46,110.83879
76,1,78.59903
76,6,81.438
76,11,85.71655
76,16,86.37805
76,21,90.88007
76,26,92.98928
76,31,96.58806
76,36,99.9692
76,41,104.70386
76,46,105.54697
77,1,153.68519
77,6,159.66134
77,11,163.46378
77,16,169.46526
77,21,174.33637
77,26,177.72195
77,31,185.66214
77,36,190.02297
77,41,194.71915
77,46,200.16311
78,1,134.865
78,6,140.03388
78,11,145.72534
78,16,151.25245
78,21,158.15511
78,26,165.32415
78,31,171.15457
78,36,178.21626
78,41,185.10308
78,46,190.71786
79,1,209.45742
79,6,213.43678
79,11,218.99124
79,16,225.357
79,21,230.42661
79,26,235.01634
79,31,240.65189
79,36,245.43038
79,41,251.21666
79,46,256.40066
80,1,180.68622
80,6,185.01126
80,11,187.52263
80,16,193.29068
80,21,193.37045
80,26,200.27209
80,31,204.0266
80,36,208.38977
80,41,212.33037
80,46,216.38586
81,1,137.83205
81,6,143.38703
81,11,148.36605
81,16,153.9735
81,21,162.30235
81,26,165.43036
81,31,171.25961
81,36,178.44681
81,41,181.02013
81,46,187.32082
82,1,122.2231
82,6,128.89479
82,11,128.9594
82,16,135.61318
82,21,139.62829
82,26,141.40679
82,31,145.94749
82,36,150.9142
82,41,154.97356
82,46,158.8269
83,1,104.50396
83,6,110.05583
83,11,119.32929
83,16,127.93736
83,21,136.58024
83,26,144.79332
83,31,151.64527
83,36,160.66005
83,41,170.46814
83,46,176.89303
84,1,226.12234
84,6,228.60096
84,11,231.72396
84,16,233.49039
84,21,236.93044
84,26,241.4084
84,31,242.35906
84,36,246.41823
84,41,246.24526
84,46,251.39007
85,1,121.16098
85,6,127.42039
85,11,130.30733
85,16,131.58781
85,21,137.76049
85,26,141.16567
85,31,144.52056
85,36,148.88057
85,41,151.5884
85,46,157.37331
86,1,98.62083
86,6,104.19212
86,11,113.95441
86,16,120.09304
86,21,128.91388
86,26,135.39315
86,31,143.10091
86,36,151.34166
86,41,158.34986
86,46,167.89125
87,1,152.60916
87,6,154.30773
87,11,156.80809
87,16,156.99616
87,21,158.90795
87,26,161.7539
87,31,162.68453
87,36,165.8288
87,41,165.81566
87,46,166.583
88,1,108.28779
88,6,111.1032
88,11,115.69146
88,16,115.1876
88,21,122.61342
88,26,124.38758
88,31,127.32007
88,36,131.58604
88,41,134.42171
88,46,138.17144
89,1,193.77966
89,6,199.76368
89,11,206.35825
89,16,209.92566
89,21,216.41348
89,26,224.40912
89,31,228.03119
89,36,234.61476
89,41,240.83093
89,46,248.36473
90,1,102.45497
90,6,105.54956
90,11,109.27304
90,16,112.38144
90,21,117.11564
90,26,120.2164
90,31,122.45643
90,36,126.24475
90,41,127.5203
90,46,132.15431
91,1,168.70447
91,6,176.369
91,11,182.71696
91,16,187.07305
91,21,192.92196
91,26,195.89946
91,31,203.96161
91,36,208.40933
91,41,215.14865
91,46,222.54032
92,1,89.37243
92,6,94.21071
92,11,101.06594
92,16,106.48004
92,21,114.18628
92,26,120.30793
92,31,126.64068
92,36,130.17622
92,41,136.23903
92,46,143.94533
93,1,149.35397
93,6,152.86021
93,11,156.17296
93,16,159.79496
93,21,165.64578
93,26,167.20949
93,31,169.3825
93,36,172.11616
93,41,176.91043
93,46,179.75592
94,1,93.5278
94,6,96.55364
94,11,100.48307
94,16,103.28579
94,21,106.11126
94,26,110.23722
94,31,110.32548
94,36,114.11401
94,41,118.32995
94,46,121.05203
95,1,138.90267
95,6,144.86964
95,11,148.37523
95,16,152.03713
95,21,159.76557
95,26,161.5835
95,31,167.30409
95,36,173.02514
95,41,175.88173
95,46,181.92685
96,1,140.87208
96,6,147.30103
96,11,155.65283
96,16,163.12985
96,21,170.95419
96,26,177.15935
96,31,185.47362
96,36,193.37088
96,41,200.54839
96,46,206.33751
97,1,96.70548
97,6,95.55349
97,11,97.04659
97,16,96.9848
97,21,98.54992
97,26,99.18849
97,31,101.55289
97,36,102.49737
97,41,102.79788
97,46,104.26996
98,1,201.8278
98,6,207.42661
98,11,210.90941
98,16,212.53501
98,21,216.2989
98,26,220.24433
98,31,222.89533
98,36,226.87214
98,41,229.72322
98,46,235.30094
99,1,97.03634
99,6,105.23358
99,11,110.09352
99,16,120.30221
99,21,123.84069
99,26,130.50985
99,31,138.62457
99,36,146.00989
99,41,152.08807
99,46,160.2161
100,1,135.42225
100,6,144.36854
100,11,149.40115
100,16,156.04231
100,21,163.91229
100,26,170.02704
100,31,175.48127
100,36,185.06309
100,41,193.03918
100,46,198.33051
